"National.Ranking","Name","Position","Hometown.High.School","Height","Weight","Rating","School","player.id","bball.ref.link.espn","link","Name","Position","Height.Weight","Hometown","High.School","College"
1,"Kristian Doolittle","PF","Edmond, OKEdmond Memorial High School","6'8''",215,83,"Oklahoma","kristian-doolittle","https://www.sports-reference.com/cbb/players/kristian-doolittle-1.html","https://www.sports-reference.com/cbb/players/kristian-doolittle-2.html","Kristian Doolittle","        Forward  ","6-7, 232lb (201cm, 105kg) ","   Edmond, OK","   Edmond Memorial High School","Oklahoma"
2,"Jakolby Long","SG","Edmond, OKMustang High School","6'5''",210,82,"Iowa State","jakolby-long","https://www.sports-reference.com/cbb/players/jakolby-long-1.html","https://www.sports-reference.com/cbb/players/jakolby-long-1.html","Jakolby Long","        Guard  ","6-5, 208lb (196cm, 94kg) ","   Mustang, OK","   Mustang High School","Schools: Iowa State and Southern Utah"
1,"Payton Pritchard","PG","West Linn, ORWest Linn High School","6'0''",175,85,"Oregon","payton-pritchard","https://www.sports-reference.com/cbb/players/payton-pritchard-1.html","https://www.sports-reference.com/cbb/players/payton-pritchard-1.html","Payton Pritchard","        Guard  ","6-2, 195lb (188cm, 88kg) ","   West Linn, OR","   West Linn High School","Oregon"
1,"Tony Carr","PG","Philadelphia, PARoman Catholic High School","6'3''",170,87,"Penn State","tony-carr","https://www.sports-reference.com/cbb/players/tony-carr-1.html","https://www.sports-reference.com/cbb/players/tony-carr-1.html","Tony Carr","        Guard  ","6-5, 204lb (196cm, 92kg) ","   Philadelphia, PA","   Roman Catholic","Penn State"
2,"DeAndre Hunter","SF","Philadelphia, PAFriends' Central School","6'7''",190,83,"Virginia","deandre-hunter","https://www.sports-reference.com/cbb/players/deandre-hunter-1.html","https://www.sports-reference.com/cbb/players/deandre-hunter-1.html","De'Andre Hunter","        Guard  ","6-7, 225lb (201cm, 102kg) ","   Philadelphia, PA","   Friends' Central School","Virginia"
3,"Sedee Keita","PF","Philadelphia, PA22ft Academy","6'10''",215,82,"South Carolina","sedee-keita","https://www.sports-reference.com/cbb/players/sedee-keita-1.html","https://www.sports-reference.com/cbb/players/sedee-keita-1.html","Sedee Keita","        Forward  ","6-9, 240lb (206cm, 108kg) ","   Philadelphia, PA","   22ft Basketball Academy","Schools: South Carolina and St. John's (NY)"
4,"Lamar Stevens","SF","Philadelphia, PARoman Catholic High School","6'6''",215,80,"Penn State","lamar-stevens","https://www.sports-reference.com/cbb/players/lamar-stevens-1.html","https://www.sports-reference.com/cbb/players/lamar-stevens-1.html","Lamar Stevens","        Forward  ","6-8, 230lb (203cm, 104kg) ","   North Wales, PA","   Roman Catholic","Penn State"
5,"Cheickna Dembele","C","Chambersburg, PAScotland Performance Institute","6'10''",235,80,"UNLV","cheickna-dembele","https://www.sports-reference.com/cbb/players/cheickna-dembele-1.html","https://www.sports-reference.com/cbb/players/cheickna-dembele-1.html","Cheickna Dembele","        Forward  ","6-11, 245lb (211cm, 111kg) ","   Banamba, Mali","   Scotland Performance Institute","UNLV"
6,"Sagaba Konate","C","Hermitage, PAKennedy Catholic High School","6'8''",235,79,"West Virginia","sagaba-konate","https://www.sports-reference.com/cbb/players/sagaba-konate-1.html","https://www.sports-reference.com/cbb/players/sagaba-konate-1.html","Sagaba Konate","        Forward  ","6-8, 250lb (203cm, 113kg) ","   Bamako, Mali","   Kennedy Catholic High School","West Virginia"
7,"Dylan Painter","C","Hershey, PAHershey High School","6'9''",215,78,"Villanova","dylan-painter","https://www.sports-reference.com/cbb/players/dylan-painter-1.html","https://www.sports-reference.com/cbb/players/dylan-painter-1.html","Dylan Painter","        Forward  ","6-11, 224lb (211cm, 101kg) ","   Hershey, PA","   Hershey High School","Villanova"
8,"Nysier Brooks","C","Philadelphia, PAAdvanced Prep International","6'9''",235,77,"Cincinnati","nysier-brooks","https://www.sports-reference.com/cbb/players/nysier-brooks-1.html","https://www.sports-reference.com/cbb/players/nysier-brooks-1.html","Nysier Brooks","        Center  ","6-11, 240lb (211cm, 108kg) ","   Philadelphia, PA","   Life Center Academy","Cincinnati"
9,"Nazeer Bostick","SF","Philadelphia, PARoman Catholic High School","6'4''",170,70,"Penn State","nazeer-bostick","https://www.sports-reference.com/cbb/players/nazeer-bostick-1.html","https://www.sports-reference.com/cbb/players/nazeer-bostick-1.html","Nazeer Bostick","        Guard  ","6-4, 203lb (193cm, 92kg) ","   Philadelphia, PA","   Roman Catholic","Schools: Penn State and St. Peter's"
11,"Josh Sharkey","PG","Philadelphia, PAArchbishop Carroll High School","5'9''",150,61,"Samford","josh-sharkey","https://www.sports-reference.com/cbb/players/josh-sharkey-1.html","https://www.sports-reference.com/cbb/players/josh-sharkey-1.html","Josh Sharkey","        Guard  ","5-10, 170lb (178cm, 77kg) ","   Philadelphia, PA","   Archbishop John Carroll High School","Samford"
13,"Xzavier Malone","SF","Conshohocken, PAPlymouth-Whitemarsh Sr. High School","6'4''",170,61,"Rider","xzavier-malone","https://www.sports-reference.com/cbb/players/xzavier-malone-1.html","https://www.sports-reference.com/cbb/players/xzavier-malone-1.html","Xzavier Malone","        Guard  ","6-4, 180lb (193cm, 81kg) ","   Philadelphia, PA","   Plymouth Whitemarsh High School","Schools: Rider and Fairleigh Dickinson"
15,"Kyle Stout","SF","Allentown, PAParkland High School","6'6''",165,60,"Lafayette","kyle-stout","https://www.sports-reference.com/cbb/players/kyle-stout-1.html","https://www.sports-reference.com/cbb/players/kyle-stout-1.html","Kyle Stout","        Guard  ","6-6, 194lb (198cm, 87kg) ","   Schnecksville, PA","   Parkland HIgh School","Lafayette"
16,"Ryan Daly","SF","Philadelphia, PAArchbishop Carroll High School","6'4''",185,59,"Delaware","ryan-daly","https://www.sports-reference.com/cbb/players/ryan-daly-1.html","https://www.sports-reference.com/cbb/players/ryan-daly-1.html","Ryan Daly","        Guard  ","6-4, 226lb (193cm, 102kg) ","   Ardmore, PA","   Archbishop Carroll High School","Schools: Delaware and St. Joseph's"
23,"Josh Warren","PF","Downingtown, PADowningtown West High School","6'8''",210,55,"Cornell","josh-warren","https://www.sports-reference.com/cbb/players/josh-warren-1.html","https://www.sports-reference.com/cbb/players/josh-warren-3.html","Josh Warren","        Forward  ","6-8, 223lb (203cm, 101kg) ","   Downingtown, PA","   Downingtown West HIgh School","Cornell"
1,"Seventh Woods","SG","Columbia, SCHammond School","6'1''",185,84,"UNC","seventh-woods","https://www.sports-reference.com/cbb/players/seventh-woods-1.html","https://www.sports-reference.com/cbb/players/seventh-woods-1.html","Seventh Woods","        Guard  ","6-2, 185lb (188cm, 83kg) ","   Columbia, SC","   Hammond School","UNC"
2,"De'Riante Jenkins","SF","Eutawville, SCHargrave Military Academy","6'5''",180,84,"VCU","deriante-jenkins","https://www.sports-reference.com/cbb/players/deriante-jenkins-1.html","https://www.sports-reference.com/cbb/players/deriante-jenkins-1.html","De'Riante Jenkins","        Guard  ","6-5, 195lb (196cm, 88kg) ","   Eutawville, SC","   West Oak Academy","VCU"
3,"Jordan Bruner","PF","Columbia, SCSpring Valley High School","6'7''",190,79,"Yale","jordan-bruner","https://www.sports-reference.com/cbb/players/jordan-bruner-1.html","https://www.sports-reference.com/cbb/players/jordan-bruner-1.html","Jordan Bruner","        Forward  ","6-9, 205lb (206cm, 92kg) ","   Columbia, SC","   Spring Valley High School","Yale"
1,"Braxton Key","SF","Nashville, TNOak Hill Academy","6'8''",240,88,"Alabama","braxton-key","https://www.sports-reference.com/cbb/players/braxton-key-1.html","https://www.sports-reference.com/cbb/players/braxton-key-1.html","Braxton Key","        Guard-Forward  ","6-8, 225lb (203cm, 102kg) ","   Charlotte, NC","   Oak Hill Academy","Schools: Alabama and Virginia"
2,"Jaylen Fisher","PG","Arlington, TNBolton High School","6'2''",175,88,"TCU","jaylen-fisher","https://www.sports-reference.com/cbb/players/jaylen-fisher-1.html","https://www.sports-reference.com/cbb/players/jaylen-fisher-1.html","Jaylen Fisher","        Guard  ","6-2, 195lb (188cm, 88kg) ","   Arlington, TN","   Bolton High School","TCU"
1,"De'Aaron Fox","PG","Katy, TXCypress Lakes High School","6'3''",160,96,"Kentucky","deaaron-fox","https://www.sports-reference.com/cbb/players/deaaron-fox-1.html","https://www.sports-reference.com/cbb/players/deaaron-fox-1.html","De'Aaron Fox","        Guard  ","6-3, 187lb (190cm, 84kg) ","   Houston, TX","   Cypress Lakes High School","Kentucky"
3,"Jarrett Allen","C","Austin, TXSaint Stephen's Episcopal School","6'10''",220,93,"Texas","jarrett-allen","https://www.sports-reference.com/cbb/players/jarrett-allen-1.html","https://www.sports-reference.com/cbb/players/jarrett-allen-1.html","Jarrett Allen","        Forward  ","6-11, 235lb (211cm, 106kg) ","   Round Rock, TX","   St. Stephen's Epicscopal School","Texas"
4,"Marques Bolden","C","Dallas, TXDeSoto High School","6'10''",254,93,"Duke","marques-bolden","https://www.sports-reference.com/cbb/players/marques-bolden-1.html","https://www.sports-reference.com/cbb/players/marques-bolden-1.html","Marques Bolden","        Center  ","6-11, 250lb (211cm, 113kg) ","   DeSoto, TX","   DeSoto High School","Duke"
5,"Andrew Jones","SG","Irving, TXMacArthur High School","6'4''",195,89,"Texas","andrew-jones","https://www.sports-reference.com/cbb/players/andrew-jones-1.html","https://www.sports-reference.com/cbb/players/andrew-jones-3.html","Andrew Jones","        Guard  ","6-4, 180lb (193cm, 81kg) ","   Irving, TX","   MacArthur High School","Texas"
6,"Kameron McGusty","SG","Katy, TXSunrise Christian Academy","6'5''",165,86,"Oklahoma","kameron-mcgusty","https://www.sports-reference.com/cbb/players/kameron-mcgusty-1.html","https://www.sports-reference.com/cbb/players/kameron-mcgusty-1.html","Kameron McGusty","        Guard  ","6-5, 192lb (196cm, 87kg) ","   Katy, TX","   Seven Lakes High School","Schools: Oklahoma and Miami (FL)"
7,"Schnider Herard","C","Plano, TXPrestonwood Christian Academy","6'10''",260,83,"Mississippi State","schnider-herard","https://www.sports-reference.com/cbb/players/schnider-herard-1.html","https://www.sports-reference.com/cbb/players/schnider-herard-1.html","Schnider Herard","        Center  ","6-10, 250lb (208cm, 113kg) ","   Plano, TX","   Prestonwood Christian Academy","Mississippi State"
8,"Jethro Tshisumpa","C","Dallas, TXMountain Mission School","6'10''",260,82,"Arizona St","jethro-tshisumpa","https://www.sports-reference.com/cbb/players/jethro-tshisumpa-1.html","https://www.sports-reference.com/cbb/players/jethro-tshisumpa-1.html","Jethro Tshisumpa","        Forward  ","6-10, 260lb (208cm, 117kg) ","   Lubumbashi, Democratic Republic of the Congo","   Mountain Mission HIgh School","Schools: Arizona State and Mississippi State"
9,"Carsen Edwards","PG","Humble, TXAtascocita High School","6'1''",175,82,"Purdue","carsen-edwards","https://www.sports-reference.com/cbb/players/carsen-edwards-1.html","https://www.sports-reference.com/cbb/players/carsen-edwards-1.html","Carsen Edwards","        Guard  ","6-1, 200lb (185cm, 90kg) ","   Atascocita, TX","   Atascocita High School","Purdue"
10,"J.J. Caldwell","PG","Houston, TXSATCH Homeschool","5'11''",170,82,"Texas A&M","jj-caldwell","https://www.sports-reference.com/cbb/players/jj-caldwell-1.html","https://www.sports-reference.com/cbb/players/jj-caldwell-1.html","JJ Caldwell","        Guard  ","6-1, 184lb (185cm, 83kg) ","   Houston, TX","   Cypress Woods High School","Texas A&M"
11,"Cameron McGriff","SF","Grand Prairie, TXSouth Grand Prairie High School","6'7''",205,80,"Oklahoma State","cameron-mcgriff","https://www.sports-reference.com/cbb/players/cameron-mcgriff-1.html","https://www.sports-reference.com/cbb/players/cameron-mcgriff-1.html","Cameron McGriff","        Forward  ","6-7, 220lb (201cm, 99kg) ","   Grand Prairie, TX","   South Grand Prairie High School","Oklahoma State"
12,"Jacob Young","SG","Houston, TXJack Yates High School","6'0''",165,79,"Texas","jacob-young","https://www.sports-reference.com/cbb/players/jacob-young-1.html","https://www.sports-reference.com/cbb/players/jacob-young-1.html","Jacob Young","        Guard  ","6-2, 190lb (188cm, 86kg) ","   Houston, TX","   Yates High School","Schools: Texas and Rutgers"
13,"Nate Morris","C","Lancaster, TXLancaster High School","6'10''",250,78,"Ole Miss","nate-morris","https://www.sports-reference.com/cbb/players/nate-morris-1.html","https://www.sports-reference.com/cbb/players/nate-morris-1.html","Nate Morris","        Forward  ","6-9, 240lb (206cm, 108kg) ","   Lancaster, TX","   Lancaster HIgh School","Ole Miss"
14,"Harrison Henderson","PF","Grand Prairie, TXSouth Grand Prairie High School","6'10''",205,77,"USC","harrison-henderson","https://www.sports-reference.com/cbb/players/harrison-henderson-1.html","https://www.sports-reference.com/cbb/players/harrison-henderson-1.html","Harrison Henderson","        Forward  ","6-10, 225lb (208cm, 102kg) ","   Dallas, TX","   South Grand Prairie High School","Schools: USC and Milwaukee"
16,"Oliver Powell","PF","Rowlett, TXRowlett High School","6'8''",200,75,"Louisiana Tech","oliver-powell","https://www.sports-reference.com/cbb/players/oliver-powell-1.html","https://www.sports-reference.com/cbb/players/oliver-powell-1.html","Oliver Powell","        Forward  ","6-8, 240lb (203cm, 108kg) ","   Rowlett, TX","   Rowlett High School","Louisiana Tech"
1,"Frank Jackson","PG","Alpine, UTLone Peak High School","6'4''",200,96,"Duke","frank-jackson","https://www.sports-reference.com/cbb/players/frank-jackson-1.html","https://www.sports-reference.com/cbb/players/frank-jackson-2.html","Frank Jackson","        Guard  ","6-3, 205lb (190cm, 92kg) ","   Alpine, UT","   Lone Peak High School","Duke"
2,"Yoeli Childs","PF","South Jordan, UTBingham High School","6'6''",225,85,"BYU","yoeli-childs","https://www.sports-reference.com/cbb/players/yoeli-childs-1.html","https://www.sports-reference.com/cbb/players/yoeli-childs-1.html","Yoeli Childs","        Forward  ","6-8, 225lb (203cm, 102kg) ","   South Jordan, UT","   Bingham HIgh School","BYU"
3,"Gavin Baxter","SF","Provo, UTTimpview High School","6'7''",175,80,"BYU","gavin-baxter","https://www.sports-reference.com/cbb/players/gavin-baxter-1.html","https://www.sports-reference.com/cbb/players/gavin-baxter-1.html","Gavin Baxter","        Forward  ","6-9, 210lb (206cm, 95kg) ","   Provo, UT","   Timpview HS","BYU"
4,"Brendan Bailey","SF","American Fork, UTAmerican Fork High School","6'8''",195,80,"Marquette","brendan-bailey","https://www.sports-reference.com/cbb/players/brendan-bailey-1.html","https://www.sports-reference.com/cbb/players/brendan-bailey-1.html","Brendan Bailey","        Forward  ","6-8, 190lb (203cm, 86kg) ","   Salt Lake City, UT","   American Fork HS","Marquette"
5,"Spencer Johnson","SF","American Fork, UTAmerican Fork High School","6'4''",170,64,"Weber State","spencer-johnson","https://www.sports-reference.com/cbb/players/spencer-johnson-1.html","https://www.sports-reference.com/cbb/players/spencer-johnson-2.html","Spencer Johnson","        Guard  ","6-5, 175lb (196cm, 79kg) ","   American Fork, UT","   American Fork HS","Weber State"
1,"V.J. King","SF","Fairfax, VAPaul VI High School","6'7''",179,92,"Louisville","vj-king","https://www.sports-reference.com/cbb/players/vj-king-1.html","https://www.sports-reference.com/cbb/players/vj-king-1.html","V.J. King","        Forward  ","6-6, 215lb (198cm, 97kg) ","   Cleveland, OH","   Paul VI Catholic High School","Louisville"
2,"Curtis Jones","SG","Highland Springs, VAHuntington Prep","6'4''",170,87,"Indiana","curtis-jones","https://www.sports-reference.com/cbb/players/curtis-jones-1.html","https://www.sports-reference.com/cbb/players/curtis-jones-1.html","Curtis Jones","        Guard  ","6-4, 185lb (193cm, 83kg) ","   Richmond, VA","   Huntington Prep","Schools: Indiana and Oklahoma State"
3,"Javin DeLaurier","PF","Shipman, VASaint Annes-Belfield High School","6'8''",205,87,"Duke","javin-delaurier","https://www.sports-reference.com/cbb/players/javin-delaurier-1.html","https://www.sports-reference.com/cbb/players/javin-delaurier-1.html","Javin DeLaurier","        Forward  ","6-10, 234lb (208cm, 106kg) ","   Shipman, VA","   St. Anne's-Belfield School","Duke"
5,"Maciej Bender","PF","Grundy, VAMountain Mission School","6'10''",235,80,"West Virginia","maciej-bender","https://www.sports-reference.com/cbb/players/maciej-bender-1.html","https://www.sports-reference.com/cbb/players/maciej-bender-1.html","Maciej Bender","        Forward  ","6-11, 255lb (211cm, 115kg) ","   Warsaw, Poland","   Mountain Mission High School","Schools: West Virginia and Mercer"
6,"Scott Spencer","SF","Saint George, VABlue Ridge School","6'6''",NA,79,"Clemson","scott-spencer","https://www.sports-reference.com/cbb/players/scott-spencer-1.html","https://www.sports-reference.com/cbb/players/scott-spencer-1.html","Scott Spencer","        Guard  ","6-6, 200lb (198cm, 90kg) ","   Suffolk, VA","   Blue Ridge High School","Schools: Clemson and La Salle"
8,"Maliek White","PG","Richmond, VAGeorge Wythe High School","6'1''",170,79,"Providence","maliek-white","https://www.sports-reference.com/cbb/players/maliek-white-1.html","https://www.sports-reference.com/cbb/players/maliek-white-1.html","Maliek White","        Guard  ","6-3, 190lb (190cm, 86kg) ","   Richmond, VA","   George Wythe High School","Providence"
9,"Khadim Sy","C","Mouth of Wilson, VAOak Hill Academy","6'9''",245,79,"Virginia Tech","khadim-sy","https://www.sports-reference.com/cbb/players/khadim-sy-1.html","https://www.sports-reference.com/cbb/players/khadim-sy-1.html","Khadim Sy","        Forward  ","6-10, 240lb (208cm, 108kg) ","   Dakar, Senegal","   Oak Hill Academy","Virginia Tech"
10,"Nick Sherod","SG","Richmond, VASt. Christopher's School","6'4''",180,79,"Richmond","nick-sherod","https://www.sports-reference.com/cbb/players/nick-sherod-1.html","https://www.sports-reference.com/cbb/players/nick-sherod-1.html","Nick Sherod","        Guard  ","6-4, 230lb (193cm, 104kg) ","   Richmond, VA","   St. Christopher's School","Richmond"
12,"Xavier Green","SG","Williamsburg, VAWilliamsburg Christian Academy","6'6''",170,75,"Old Dominion","xavier-green","https://www.sports-reference.com/cbb/players/xavier-green-1.html","https://www.sports-reference.com/cbb/players/xavier-green-1.html","Xavier Green","        Guard  ","6-6, 200lb (198cm, 90kg) ","   Williamsburg, VA","   Williamsburg Christian Academy","Old Dominion"
13,"De'Monte Buckingham","SF","Henrico, VAHenrico High School","6'4''",185,74,"Richmond","demonte-buckingham","https://www.sports-reference.com/cbb/players/demonte-buckingham-1.html","https://www.sports-reference.com/cbb/players/demonte-buckingham-1.html","De'Monte Buckingham","        Guard  ","6-4, 220lb (193cm, 99kg) ","   Richmond, VA","   Henrico High School","Schools: Richmond and Cal State Bakersfield"
14,"Ako Adams","PG","Arlington, VABishop O'Connell High School","6'2''",160,72,"Rice","ako-adams","https://www.sports-reference.com/cbb/players/ako-adams-1.html","https://www.sports-reference.com/cbb/players/ako-adams-1.html","Ako Adams","        Guard  ","6-2, 170lb (188cm, 77kg) ","   Washington, DC","   OConnell High School","Rice"
16,"Grant Golden","PF","Middleton, VASt. James School","6'8''",205,70,"Richmond","grant-golden","https://www.sports-reference.com/cbb/players/grant-golden-1.html","https://www.sports-reference.com/cbb/players/grant-golden-1.html","Grant Golden","        Forward  ","6-10, 265lb (208cm, 120kg) ","   Winchester, VA","   St. James School","Richmond"
18,"Tyler Scanlon","PF","Chantilly, VAWestfield High School","6'7''",210,66,"Boston U","tyler-scanlon","https://www.sports-reference.com/cbb/players/tyler-scanlon-1.html","https://www.sports-reference.com/cbb/players/tyler-scanlon-1.html","Tyler Scanlon","        Forward  ","6-7, 215lb (201cm, 97kg) ","   Centreville, VA","   Westfield High School","Boston University"
19,"Malik Johnson","PG","Chesterfield, VABlue Ridge High School","5'10''",155,63,"Canisius","malik-johnson","https://www.sports-reference.com/cbb/players/malik-johnson-1.html","https://www.sports-reference.com/cbb/players/malik-johnson-2.html","Malik Johnson","        Guard  ","5-10, 155lb (178cm, 70kg) ","   Richmond, VA","   Blue Ridge High School","Canisius"
20,"Justin Kier","SG","Grottoes, VASpotswood High School","6'3''",NA,63,"George Mason","justin-kier","https://www.sports-reference.com/cbb/players/justin-kier-1.html","https://www.sports-reference.com/cbb/players/justin-kier-1.html","Justin Kier","        Guard  ","6-4, 190lb (193cm, 86kg) ","   Grottoes, VA","   Spotswood High School","George Mason"
21,"Damontez Oliver","SF","Richmond, VADeep Run High School","6'5''",NA,62,"Campbell","damontez-oliver","https://www.sports-reference.com/cbb/players/damontez-oliver-1.html","https://www.sports-reference.com/cbb/players/damontez-oliver-1.html","Damontez Oliver","        Forward  ","6-6, 220lb (198cm, 99kg) ","   Glen Allen, VA","   Deep Run High School","Campbell"
23,"Travis Fields","PG","Portsmouth, VAI. C. Norcom High School","5'10''",NA,59,"Old Dominion","travis-fields","https://www.sports-reference.com/cbb/players/travis-fields-1.html","https://www.sports-reference.com/cbb/players/travis-fields-1.html","Travis Fields","        Guard  ","5-10, 170lb (178cm, 77kg) ","   Portsmouth, VA","   I.C. Norcom High School","Schools: Old Dominion and Radford"
24,"Donald Hicks","SG","Chesapeake, VAOscar Frommel Smith High School","6'3''",170,58,"Radford","donald-hicks","https://www.sports-reference.com/cbb/players/donald-hicks-1.html","https://www.sports-reference.com/cbb/players/donald-hicks-1.html","Donald Hicks","        Guard  ","6-3, 200lb (190cm, 90kg) ","   Chesapeake, VA","   Oscar Smith High School","Radford"
26,"Jack Lawrence","C","Alexandria, VAGonzaga College High School","6'8''",195,57,"Navy","jack-lawrence","https://www.sports-reference.com/cbb/players/jack-lawrence-1.html","https://www.sports-reference.com/cbb/players/jack-lawrence-1.html","Jack Lawrence","        Center  ","6-9, 245lb (206cm, 111kg) ","   Alexandria, VA","   Gonzaga College High School","Navy"
28,"Azariah Sykes","PF","Midlothian, VAMillwood School","6'7''",210,57,"Morgan St","azariah-sykes","https://www.sports-reference.com/cbb/players/azariah-sykes-1.html","https://www.sports-reference.com/cbb/players/azariah-sykes-1.html","Azariah Sykes","        Center-Forward  ","6-8, 210lb (203cm, 95kg) ","   Midlothian, VA","   Milwood School","Morgan State"
1,"Sam Cunliffe","SF","Seattle, WARainier Beach High School","6'6''",195,87,"Arizona St","sam-cunliffe","https://www.sports-reference.com/cbb/players/sam-cunliffe-1.html","https://www.sports-reference.com/cbb/players/sam-cunliffe-1.html","Sam Cunliffe","        Guard  ","6-6, 200lb (198cm, 90kg) ","   Seattle, WA","   Rainier Beach High School","Schools: Arizona State, Kansas and Evansville"
2,"JaQuori McLaughlin","PG","Gig Harbor, WAPeninsula High School","6'3''",160,79,"Oregon St","jaquori-mclaughlin","https://www.sports-reference.com/cbb/players/jaquori-mclaughlin-1.html","https://www.sports-reference.com/cbb/players/jaquori-mclaughlin-1.html","Jaquori McLaughlin","        Guard  ","6-4, 190lb (193cm, 86kg) ","   Tacoma, WA","   Peninsula High School","Schools: Oregon State and UCSB"
3,"Keith Smith","SF","Seattle, WARainier Beach High School","6'7''",190,78,"Oregon","keith-smith","https://www.sports-reference.com/cbb/players/keith-smith-1.html","https://www.sports-reference.com/cbb/players/keith-smith-5.html","Keith Smith","        Forward  ","6-6, 205lb (198cm, 92kg) ","   Seattle, WA","   Rainer Beach High School","Schools: Oregon and Pepperdine"
4,"Jalen McDaniels","PF","Federal Way, WAFederal Way High School","6'9''",195,77,"San Diego St","jalen-mcdaniels","https://www.sports-reference.com/cbb/players/jalen-mcdaniels-1.html","https://www.sports-reference.com/cbb/players/jalen-mcdaniels-1.html","Jalen McDaniels","        Forward  ","6-10, 195lb (208cm, 88kg) ","   Federal Way, WA","   Federal Way High School","San Diego State"
8,"Kienan Walter","PF","Vancouver, WAKing's Way Christian School","6'6''",185,67,"North Dakota","kienan-walter","https://www.sports-reference.com/cbb/players/kienan-walter-1.html","https://www.sports-reference.com/cbb/players/kienan-walter-1.html","Kienan Walter","        Forward  ","6-9, 195lb (206cm, 88kg) ","   Vancouver, WA","   King's Way Christian School","North Dakota"
1,"Chase Harler","SG","Wheeling, WVCentral Catholic High School","6'3''",NA,75,"West Virginia","chase-harler","https://www.sports-reference.com/cbb/players/chase-harler-1.html","https://www.sports-reference.com/cbb/players/chase-harler-1.html","Chase Harler","        Guard  ","6-3, 210lb (190cm, 95kg) ","   Moundsville, WV","   Wheeling Central Catholic High School","West Virginia"
1,"Sam Hauser","SF","Stevens Point, WIStevens Point Area Senior High School","6'6''",180,82,"Marquette","sam-hauser","https://www.sports-reference.com/cbb/players/sam-hauser-1.html","https://www.sports-reference.com/cbb/players/sam-hauser-1.html","Sam Hauser","        Forward-Guard  ","6-8, 225lb (203cm, 102kg) ","   Stevens Point, WI","   Stevens Point High School","Marquette"
2,"Te'Jon Lucas","PG","Milwaukee, WIWashington High School","5'11''",160,79,"Illinois","tejon-lucas","https://www.sports-reference.com/cbb/players/tejon-lucas-1.html","https://www.sports-reference.com/cbb/players/tejon-lucas-1.html","Te'Jon Lucas","        Guard  ","6-3, 180lb (190cm, 81kg) ","   Milwaukee, WI","   Washington High School","Schools: Illinois and Milwaukee"
